ID	title	artist_name	artist_id	composers_name	composers_id	release_time
1078032060	Tình Cờ Gặp Nhau	Hoàng Minh Thắng	601427	Trần Quang Lộc	100372	2018-01-22 19:51:00
1078032061	Tội Tình	Hoàng Minh Thắng	601427	Tuấn Quang	101207	2018-01-22 19:51:00
1078032062	Trộm Nhìn Nhau	Hoàng Minh Thắng	601427	Trầm Tử Thiêng	100280	2018-01-22 19:51:00
1078032134	Mùa Mưa Đi Qua	Hoàng Minh Thắng	601427	Hà Phương, Du Uyên	100369.100339	2018-01-22 21:24:00
1078032135	Nỗi Buồn Mẹ Tôi	Hoàng Minh Thắng	601427	Minh Vy	100019	2018-01-22 21:24:00
1078032136	Nối Lại Tình Xưa	Hoàng Minh Thắng	601427	Vinh Sử, Ngân Giang	100130.100334	2018-01-22 21:24:00
1078032137	Qua Cơn Mê	Hoàng Minh Thắng	601427	Trịnh Lâm Ngân	100217	2018-01-22 21:24:00
1078032138	Tàu Đêm Năm Cũ	Hoàng Minh Thắng	601427	Trúc Phương	100011	2018-01-22 21:24:00
1078032139	Thương Về Miền Trung	Hoàng Minh Thắng	601427	Duy Khánh	433200	2018-01-22 21:24:00
1078032140	Tình Cha	Hoàng Minh Thắng	601427	Hoàng Quang Huế	102430	2018-01-22 21:24:00
1078032141	Tình Nghèo Có Nhau	Hoàng Minh Thắng	601427	Đài Phương Trang	100347	2018-01-22 21:24:00
1078032159	Ai Ra Xứ Huế	Hoàng Minh Thắng	601427	Duy Khánh	433200	2018-01-22 21:45:00
1078032160	Áo Cưới Không Nàng Dâu	Hoàng Minh Thắng	601427	Hàn Châu	106084	2018-01-22 21:45:00
1078032161	Áo Em Chưa Mặc Một Lần	Hoàng Minh Thắng	601427	Hoài Linh	100310	2018-01-22 21:45:00
1078032162	Buồn Con Sáo Sậu	Hoàng Minh Thắng	601427	Minh Vy	100019	2018-01-22 21:45:00
1078032164	Em Về Với Người	Hoàng Minh Thắng	601427	Mặc Thế Nhân	100725	2018-01-22 21:45:00
1078032166	Lỡ Hẹn	Hoàng Minh Thắng	601427	Hồng Xương Long	100045	2018-01-22 21:45:00
1078032167	Mùa Xuân Của Mẹ	Hoàng Minh Thắng	601427	Trịnh Lâm Ngân	100217	2018-01-22 21:45:00
1078032170	Như Giấc Chiêm Bao	Hoàng Minh Thắng	601427	Lam Phương	100043	2018-01-22 21:45:00
1078032172	Sầu Tím Thiệp Hồng	Hoàng Minh Thắng	601427	Minh Kỳ, Hoài Linh	100134.10031	2018-01-22 21:45:00
1078032173	Thuyền Xa Bến Đỗ	Hoàng Minh Thắng	601427	Huy Phương	100363	2018-01-22 21:45:00
1078032199	Bài Ca Tết Cho Em	Hoàng Minh Thắng	601427	Quốc Dũng	100054	2018-01-22 22:30:00
1078032200	Bến Sông Chờ	Hoàng Minh Thắng	601427	Mạnh Quỳnh	101110	2018-01-22 22:30:00
1078032201	Đêm Cuối	Hoàng Minh Thắng	601427	Ngọc Sơn	100233	2018-01-22 22:30:00
1078032202	Gặp Nhau Làm Ngơ	Hoàng Minh Thắng	601427	Trần Thiện Thanh	100119	2018-01-22 22:30:00
1078032203	Gõ Cửa Trái Tim	Hoàng Minh Thắng	601427	Vinh Sử	100130	2018-01-22 22:30:00
1078032204	Gọi Đò	Hoàng Minh Thắng	601427	Hồng Xương Long	100045	2018-01-22 22:30:00
1078032205	Hoa Cài Mái Tóc	Hoàng Minh Thắng	601427	Thông Đạt	100022	2018-01-22 22:30:00
1078032206	Hoa Sứ Nhà Nàng	Hoàng Minh Thắng	601427	Hoàng Phương	100262	2018-01-22 22:30:00
1078032207	Lâu Đài Tình Ái	Hoàng Minh Thắng	601427	Trần Thiện Thanh	100119	2018-01-22 22:30:00
1078032210	Tình Thắm Duyên Quê	Hoàng Minh Thắng	601427	Trúc Phương	100011	2018-01-22 22:30:00
1078032211	Tình Yêu Cách Trở	Hoàng Minh Thắng	601427	Lưu Trần Lê	102370	2018-01-22 22:30:00
1078032235	Chim Trắng Mồ Côi	Hoàng Minh Thắng	601427	Hồng Xương Long, Minh Vy	100045.100019	2018-01-22 22:54:00
1078032237	Đắp Mộ Cuộc Tình	Hoàng Minh Thắng	601427	Vũ Thanh	100147	2018-01-22 22:54:00
1078032238	Giọt Lệ Đài Trang	Hoàng Minh Thắng	601427	Châu Kỳ	100139	2018-01-22 22:54:00
1078032239	Hờn Trách Con Đò	Hoàng Minh Thắng	601427	Phi Bằng	100806	2018-01-22 22:54:00
1078032241	Lời Đắng Cho Cuộc Tình	Hoàng Minh Thắng	601427	Nhật Ngân	100218	2018-01-22 22:54:00
1078032244	Sầu Lẻ Bóng	Hoàng Minh Thắng	601427	Anh Bằng	100183	2018-01-22 22:54:00
1078032245	Tâm Sự Chàng Ca Sĩ	Hoàng Minh Thắng	601427	Nhật Thanh	103650	2018-01-22 22:54:00
1078032247	Vọng Cổ Buồn	Hoàng Minh Thắng	601427	Minh Vy	100019	2018-01-22 22:54:00
1078032248	Vùng Lá Me Bay	Hoàng Minh Thắng	601427	Anh Việt Thanh	103260	2018-01-22 22:54:00
1078032276	Xuân Không Màu	Anie Như Thùy	433555	Tăng Nhật Tuệ	100586	2018-01-22 23:13:00
1078032663	Con Gái Khi Yêu Đều Như Vậy	Trương Linh Đan	189849	Trương Linh Đan	189849	2018-01-23 02:04:00
1078032664	Yêu Anh Theo Cách Của Em (Beat)	Trương Linh Đan	189849	Võ Nghi Bình, Nguyễn Hoàng Tuấn	101308.101677	2018-01-23 02:04:00
1078032665	Yêu Anh Theo Cách Của Em	Trương Linh Đan	189849	Võ Nghi Bình, Nguyễn Hoàng Tuấn	101308.101677	2018-01-23 02:04:00
1078033135	Sợ Người Thất Hứa (Tiền Và Tình OST)	Vĩnh Thuyên Kim	1111	DC Tâm	67663	2018-01-23 18:03:00
1078033136	Sợ Người Thất Hứa (Tiền Và Tình OST) (Beat)	Vĩnh Thuyên Kim	1111	DC Tâm	67663	2018-01-23 18:03:00
1078033168	Biết Ơn Chị Võ Thị Sáu	Dương Minh Ngọc, Thúy Huyền	77208.12238	Nguyễn Đức Toàn	100441	2018-01-23 18:28:00
1078033176	U23 Việt Nam (Beat)	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	2018-01-23 18:33:00
1078033177	U23 Việt Nam	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	2018-01-23 18:33:00
1078033441	Con Phải Làm Sao	Bùi Công Nam	189627	Bùi Công Nam	189627	2018-01-23 23:21:00
1078033457	Những Đứa Con Xa Nhà	Thùy Chi	2034	Ligia Văn	601556	2018-01-24 00:50:00
1078033489	Những Đứa Con Xa Nhà (Beat)	Thùy Chi	2034	Ligia Văn	601556	2018-01-24 02:09:00
1078033505	Tôi Bán Đường Tơ	Nguyễn Hưng	546	Thẩm Oánh	100589	2018-01-24 03:07:00
1078033506	Mắt Diễm Buồn	Thái Châu	1093	Tô Thanh Tùng	100296	2018-01-24 03:07:00
1078033507	Gửi Gió Cho Mây Ngàn Bay	Đình Bảo	14493	Đoàn Chuẩn, Từ Linh	100091.100092	2018-01-24 03:07:00
1078033508	Từ Giọng Hát Em	Thiên Tôn	43263	Ngô Thụy Miên	100026	2018-01-24 03:07:00
1078033511	Buồn Vương Màu Áo & Tà Áo Cưới	Đình Bảo, Quốc Thái	14493.762124	Ngọc Trọng, Hoàng Thi Thơ	100104.100131	2018-01-24 03:07:00
1078033513	Áo Lụa Hà Đông	Bằng Kiều	306	Nguyên Sa, Ngô Thụy Miên	104394.100026	2018-01-24 03:07:00
1078033551	Tiền	Justin Nguyễn	2794	Lương Bằng Quang	100227	2018-01-24 03:52:00
1078033552	Say Tình	Kỳ Phương Uyên	13161	Phúc Trường	100152	2018-01-24 03:52:00
1078033554	Khói Sương Mong Manh	Bằng Kiều, Lam Anh	306.9948	Châu Đăng Khoa	48022	2018-01-24 03:52:00
1078033557	Sài Gòn, Sài Gòn	Justin Nguyễn, Mai Tiến Dũng, Kỳ Phương Uyên, Như Loan, Tóc Tiên, Diễm Sương, Lam Anh, Ánh Minh	2794,8179,13161,513,1089,13163,9948,13164	Châu Đăng Khoa	48022	2018-01-24 03:52:00
1078033558	Sexy, Sexy	Anh Tú	461	Châu Đăng Khoa	48022	2018-01-24 03:52:00
1078033559	Sợi Nhớ	Mai Tiến Dũng, Tóc Tiên	8179.1089	Lương Bằng Quang	100227	2018-01-24 03:52:00
1078033561	Vì Sao Ta Yêu Nhau	Lương Tùng Quang, Quỳnh Vi	876.7928	Hoàng Nhã	100250	2018-01-24 03:52:00
1078033591	Hãy Bước Đi	Tóc Tiên	1089	Nhạc Ngoại Lời Việt	100103	2018-01-24 04:22:00
1078033592	Mùa Đông	Diễm Sương, Lương Tùng Quang	13163.876	Tuấn Thành	101810	2018-01-24 04:22:00
1078033593	Ông Già Noel / Santa Claus Is Coming To Town	Justin Nguyễn	2794	Nhạc Ngoại Lời Việt	100103	2018-01-24 04:22:00
1078033595	Mùa Đông Sắp Đến	Anh Tú	461	Đức Huy	100057	2018-01-24 04:22:00
1078033596	Ngày Tuyết Lạnh	Như Loan	513	Ngọc Lan	101372	2018-01-24 04:22:00
1078034161	Đón Xuân (Remix)	Wendy Thảo	52374	Phạm Đình Chương	100093	2018-01-24 23:25:00
1078034164	Vỡ (Siêu Sao Siêu Ngố OST) (Beat)	Đức Phúc	71203	Trường Giang	100387	2018-01-24 23:25:00
1078035131	Tiến Quân Ca (EDM)	SlimV	56884	Văn Cao	100078	2018-01-25 20:59:00
1078035337	Thân Gái Xa Nhà	Thu Hằng	601599	Kannan Nguyễn	101178	2018-01-26 01:39:00
1078035492	Hãy Cho Chúng Tôi Thấy	Phan Mạnh Quỳnh	13042	Phan Mạnh Quỳnh	13042	2018-01-26 05:39:00
1078035618	Hôm Nay Em Mệt Mỏi	Bảo Uyên	69635	Bảo Uyên	104482	2018-01-26 17:40:00
1078035619	Hôm Nay Em Mệt Mỏi (Beat)	Bảo Uyên	69635	Bảo Uyên	104482	2018-01-26 17:40:00
1078035625	Hoa Cỏ Mùa Xuân	Đồng Thanh Phong	601611	Bảo Chấn	100135	2018-01-26 18:02:00
1078035627	Lạc Mất Mùa Xuân	Đồng Thanh Phong	601611	Nhạc Ngoại Lời Việt	100103	2018-01-26 18:02:00
1078035630	Thì Thầm Mùa Xuân	Đồng Thanh Phong	601611	Ngọc Châu	74750	2018-01-26 18:02:00
1078035631	Xuân Thắm Tươi	Đồng Thanh Phong	601611	Tiến Trần, Tiến Nguyễn	271443.103679	2018-01-26 18:02:00
1078035891	Bước Chân Thần Kỳ	OPlus	32237	OPlus	32237	2018-01-26 21:30:00
1078035996	Tết Này Vui Nè (Bác Sĩ Hải Remix)	Hồ Quang Hiếu, Sửu K, Jay Phan	6083,108605,600982	Nhạc Ngoại Lời Việt	100103	2018-01-26 22:36:00
1078036004	Cám Ơn	Hà Vân, Lê Minh Trung	39462.74342	Ngân Khánh	104106	2018-01-26 23:07:00
1078036007	Đón Xuân	Hà Vân	39462	Phạm Đình Chương	100093	2018-01-26 23:07:00
1078036008	Gác Nhỏ Đêm Xuân	Hà Vân	39462	Minh Kỳ, Lê Dinh	100134.100299	2018-01-26 23:07:00
1078036009	Hạnh Phúc Đầu Xuân	Hà Vân	39462	Minh Kỳ, Lê Dinh	100134.100299	2018-01-26 23:07:00
1078036010	Mộng Chiều Xuân	Hà Vân	39462	Ngọc Bích	100094	2018-01-26 23:07:00
1078036011	Xuân Đẹp Làm Sao	Hà Vân	39462	Thanh Sơn	7351	2018-01-26 23:07:00
1078036024	Tôi Vẫn Hát	Chi Pu	32775	Andiez	13058	2018-01-26 23:27:00
1078036034	Phút Giây Tỏa Sáng	Khắc Hưng, ERIK, Đức Phúc	57502,72597,71203	Khắc Hưng	57502	2018-01-26 23:58:00
1078036040	Nói Về Thì Em Đợi	Nhật Kim Anh	2895	Khánh Đơn	100386	2018-01-27 00:16:00
1078036060	Điệp Khúc Mùa Xuân	Cao Tùng Huy	16732	Quốc Dũng	100054	2018-01-27 00:28:00
1078036061	Đón Tết Cổ Truyền (Beat)	Cao Tùng Huy	16732	Ngô Kỳ Vỹ	102095	2018-01-27 00:28:00
1078036062	Đón Tết Cổ Truyền	Cao Tùng Huy	16732	Ngô Kỳ Vỹ	102095	2018-01-27 00:28:00
1078036070	Đường Đến Vinh Quang	Dương Quốc Hưng	2705	Trần Lập	100009	2018-01-27 00:50:00
1078036822	Về Quê Ăn Tết (Về Quê Ăn Tết OST)	Jun Phạm	70405	Mew Amazing	102548	2018-01-27 21:42:00
1078037279	Cho Họ Ghét Đi Em (Cover)	Nhun Nhun	601662	Huỳnh James	67955	2018-01-28 18:27:00
1078037280	Con Trai (Havana Cover)	Nhun Nhun	601662	Nhạc Ngoại Lời Việt	100103	2018-01-28 18:27:00
1078037281	Eyes, Nose, Lips (Cover)	Nhun Nhun	601662	Nhạc Ngoại Lời Việt	100103	2018-01-28 18:27:00
1078037282	Từ Hôm Nay (Feel Like Ooh) (Cover)	Nhun Nhun	601662	Eddy S Park, Krazy Park	432555.432554	2018-01-28 18:27:00
1078037284	Đã Lỡ Yêu Em Nhiều (Cover)	Nhun Nhun	601662	JustaTee	101472	2018-01-28 18:29:00
1078037285	Em Gái Mưa	Nhun Nhun	601662	Mr Siro	13705	2018-01-28 18:29:00
1078037523	Tàn Tro	Ngọc Liên	884	Nhạc Ngoại Lời Việt	100103	2018-01-29 02:36:00
1078037542	Xuân Đẹp Làm Sao	Hà Thu	601681	Thanh Sơn	7351	2018-01-29 03:12:00
1078037715	Như Ngọn Buồn Rơi	Trần Ngọc Tuấn	601682	Từ Công Phụng	100102	2018-01-29 05:17:00
1078037716	Đời Không Còn Nhau	Trần Ngọc Tuấn	601682	Diệu Hương	100311	2018-01-29 05:17:00
1078037717	Mười Năm Yêu Em	Trần Ngọc Tuấn	601682	Trầm Tử Thiêng	100280	2018-01-29 05:17:00
1078037718	Buồn Đến Bao Giờ	Trần Ngọc Tuấn	601682	Lê Uyên Phương	100108	2018-01-29 05:17:00
1078037719	Tình Khúc Buồn	Trần Ngọc Tuấn	601682	Ngô Thụy Miên	100026	2018-01-29 05:17:00
1078037720	Trên Tháng Ngày Đã Qua	Trần Ngọc Tuấn	601682	Từ Công Phụng	100102	2018-01-29 05:17:00
1078037721	Như Cánh Vạc Bay	Trần Ngọc Tuấn	601682	Trịnh Công Sơn	100046	2018-01-29 05:17:00
1078038022	Trọn Niềm Vui Xuân	Various Artists	2086	Ngô Minh Tài	104493	2018-01-29 17:00:00
1078038026	Baby I Told You (Beat)	MONSTAR	77842	Đoàn Thế Lân	104481	2018-01-29 17:07:00
1078038029	Bài Không Tên Số 8	Lady Phương Thùy	270168	Vũ Thành An	100111	2018-01-29 17:19:00
1078038030	Để Nhớ Một Thời Ta Đã Yêu	Lady Phương Thùy	270168	Thái Thịnh	100038	2018-01-29 17:19:00
1078038032	Lệ Khóc	Lady Phương Thùy	270168	Quốc Vũ	100349	2018-01-29 17:19:00
1078038033	Một Lần Nào Cho Tôi Gặp Lại Anh	Lady Phương Thùy	270168	Vũ Thành An	100111	2018-01-29 17:19:00
1078038034	Thôi	Lady Phương Thùy	270168	Y Vân	100056	2018-01-29 17:19:00
1078038036	Triệu Đóa Hoa Hồng	Lady Phương Thùy	270168	Nhạc Ngoại Lời Việt	100103	2018-01-29 17:19:00
1078038037	Vết Thương Cuối Cùng	Lady Phương Thùy	270168	Diên An	100524	2018-01-29 17:19:00
1078038135	Tôi Yêu Tiếng Nước Tôi	Dật Hanh, Tấn Sơn	76499.2949	Dật Hanh, Tấn Sơn	104371.2949	2018-01-29 17:50:00
1078038136	Tôi Yêu Tiếng Nước Tôi	Dật Hanh	76499	Dật Hanh, Tấn Sơn	104371.2949	2018-01-29 17:50:00
1078038161	Câu Hát Chung Tình	Giang Trường, Lâm Khánh Chi	13585.27593	Lâm Anh Hải	102108	2018-01-29 18:18:00
1078038162	Chuyện Ba Mùa Mưa	Giang Trường	13585	Hoàng Y Vũ	102985	2018-01-29 18:18:00
1078038163	Công Chúa Đã Yêu	Giang Trường, Lâm Khánh Chi	13585.27593	Giang Trường	13585	2018-01-29 18:18:00
1078038164	Đoạn Buồn Đêm Mưa	Giang Trường	13585	Vinh Sử	100130	2018-01-29 18:18:00
1078038165	Hỏi Vợ Ngoại Thành	Giang Trường	13585	Giao Tiên	100461	2018-01-29 18:18:00
1078038166	Mưa Rừng	Giang Trường	13585	Huỳnh Anh	100132	2018-01-29 18:18:00
1078038167	Xa Một Chiều Mưa	Giang Trường	13585	Giang Trường	13585	2018-01-29 18:18:00
1078038198	Vết Tình (Remix)	Minh Tùng	189697	Minh Tùng	189697	2018-01-29 18:34:00
1078038199	Anh Là Của Em Đừng Của Ai	Kỳ Châu Ngọc Bích	601691	Long Cao	426500	2018-01-29 18:37:00
1078038201	Craze	Kỳ Châu Ngọc Bích	601691	Châu Đăng Khoa	48022	2018-01-29 18:37:00
1078038202	Hương Ngọc Lan	Kỳ Châu Ngọc Bích	601691	Anh Quân	100285	2018-01-29 18:37:00
1078038203	Mẹ Tôi	Kỳ Châu Ngọc Bích	601691	Hoàng Ngân	29982	2018-01-29 18:37:00
1078038206	Gái Xuân	Hồ Hán Dân	429832	Từ Vũ, Nguyễn Bính	100083.431379	2018-01-29 18:45:00
1078038207	Mùa Xuân Trong Đôi Mắt Em	Hồ Hán Dân	429832	Đức Huy	100057	2018-01-29 18:45:00
1078038208	Mùa Xuân Trên Đỉnh Bình Yên	Hồ Hán Dân	429832	Từ Công Phụng	100102	2018-01-29 18:45:00
1078038209	Em Đến Thăm Anh Đêm 30	Hồ Hán Dân	429832	Vũ Thành An	100111	2018-01-29 18:45:00
1078038210	Nắng Có Còn Xuân	Hồ Hán Dân	429832	Đức Trí	100121	2018-01-29 18:45:00
1078038472	Đi Để Trở Về 2 (Phiên bản U23 Việt Nam)	Andiez, Seachains	13058.600397	Tiên Cookie	13001	2018-01-29 22:18:00
1078038473	Nhật Ký Sài Gòn	Mai Chí Công	105124	Nguyễn Duy Hùng	100313	2018-01-29 22:19:00
1078038568	Người Lạ Ơi (Cover)	Vương Bảo Lâm	59336	Châu Đăng Khoa	48022	2018-01-29 23:28:00
1078038589	Tin Anh Đi	Anh Đức	601700	BAK	47562	2018-01-29 23:49:00
1078038633	Bài Ca Kỷ Niệm	Hà Lý Gia Phúc, Lưu Ánh Loan	27176.5494	Bằng Giang, Tú Nhi	100037.101512	2018-01-30 00:04:00
1078038634	Tôi Yêu PTIT Việt Nam (EDM Version)	Peto	56304	Peto	103575	2018-01-30 00:04:00
1078038635	Xin Lỗi Vợ Yêu (Beat)	Doll Phan Hiếu	77920	Doll Phan Hiếu	77920	2018-01-30 00:04:00
1078038692	Về Nhà Thôi (DJ Minh Trí Remix)	Phạm Anh Duy, Rocker Nguyễn, Jay Quân, 1DEE, DJ Minh Trí	67527,105608,601704,36217,433725	LunyVũ Duy Anh	432056	2018-01-30 01:08:00
1078038693	Về Nhà Thôi	Phạm Anh Duy, Rocker Nguyễn, Jay Quân, 1DEE, DJ Minh Trí	67527,105608,601704,36217,433725	LunyVũ Duy Anh	432056	2018-01-30 01:08:00
1078039503	Mai Em Đi	Bùi Tuyết Mai	271160	Hoàng Thanh	433496	2018-01-30 16:31:00
1078039516	Việt Nam Vô Địch	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	2018-01-30 16:53:00
1078039517	Việt Nam Vô Địch (Beat)	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	KimaGent, Da Fame, HuyMxG, 69KLUB	73070,600954,601730,427459	2018-01-30 16:53:00
1078039518	U23 Việt Nam (Mix)	Minh Trang LyLy	34929	Đinh Quang Minh	101445	2018-01-30 16:53:00
1078039519	U23 Việt Nam	Minh Trang LyLy	34929	Đinh Quang Minh	101445	2018-01-30 16:53:00
1078039539	Hoa Cỏ Mùa Xuân (Remix)	Dương Quốc Hưng	2705	Bảo Chấn	100135	2018-01-30 17:08:00
1078039547	Vẫn Như Ngày Hôm Qua	KBin	601041	Đạt Jenoo	102945	2018-01-30 17:46:00
1078039553	Nghĩa Nhân Huynh Đệ (Beat)	Đào Nguyễn Ánh	105141	Đào Nguyễn Ánh	105141	2018-01-30 18:07:00
1078039554	Vết Xước Cuộc Đời	Đào Nguyễn Ánh	105141	Đào Nguyễn Ánh	105141	2018-01-30 18:07:00
1078039555	Vết Xước Cuộc Đời (Beat)	Đào Nguyễn Ánh	105141	Đào Nguyễn Ánh	105141	2018-01-30 18:07:00
1078039560	Vì Em Xứng Đáng (Beat)	Ngô Trường	7599	Nguyên Chấn Phong	100197	2018-01-30 18:15:00
1078039561	Vì Em Xứng Đáng	Ngô Trường	7599	Nguyên Chấn Phong	100197	2018-01-30 18:15:00
1078039568	Tâm Sự Ngày Xuân	Khôi Nguyên	600926	Hoài An	432564	2018-01-30 18:28:00
1078039569	Mùa Xuân Có Em	Giang Trường	13585	Giang Trường	13585	2018-01-30 18:28:00
1078039683	Mashup Người Lạ Ơi - Buồn Của Anh	Đỗ Minh Quân, Ayoo	46166.601733	Châu Đăng Khoa, K-ICM	48022.434859	2018-01-30 21:42:00
1078039703	Người Từng Thương	Anh Trung	600956	Đinh Tùng Huy	103585	2018-01-30 21:57:00
1078039704	Người Từng Thương (Beat)	Anh Trung	600956	Đinh Tùng Huy	103585	2018-01-30 21:57:00
1078039705	Go Sang Sa Ai	Ymark	434856	Ymark	434856	2018-01-30 21:57:00
1078039742	Việt Nam Sẽ Chiến Thắng (Beat)	Gia Huy	432475	Gia Huy	432475	2018-01-30 23:01:00
1078039787	Gục Ngã Anh Tự Biết Đứng Lên (Beat)	Tấn Văn MDP, Phương Trung Huy	75559.431969	Mai Hà	602290	2018-01-30 23:13:00
1078039788	Gục Ngã Anh Tự Biết Đứng Lên	Tấn Văn MDP, Phương Trung Huy	75559.431969	Mai Hà	602290	2018-01-30 23:13:00
1078039793	Người Từng Thương	Chí Hướng	601734	Đinh Tùng Huy	103585	2018-01-30 23:22:00
1078039838	Chẳng Còn Như Đã Từng	Doll Phan Hiếu, Nguyễn Đình Long	77920.189714	Nguyễn Đình Long	189714	2018-01-31 00:09:00
1078039852	Vậy Là Mình Xa Nhau	Hà Thanh Vân	601744	Thái Thịnh	100038	2018-01-31 00:26:00
1078039853	Đừng Buồn Ta Hỡi	Hà Thanh Vân	601744	Phương Uyên	100048	2018-01-31 00:26:00
1078039855	Chiều Rơi	Hà Thanh Vân	601744	Minh Châu	100610	2018-01-31 00:26:00
1078039857	Tiếc Thương	Hà Thanh Vân	601744	Anh Bằng	100183	2018-01-31 00:26:00
1078039858	Dấu Yêu Xưa	Hà Thanh Vân	601744	Trọng Hiếu	102133	2018-01-31 00:26:00
1078039885	Đa Đa Bay Xa	Nguyên Sơn	601748	Thành Công	101092	2018-01-31 00:44:00
1078039886	Đôi Mắt Người Xưa	Nguyên Sơn	601748	Ngân Giang	100334	2018-01-31 00:44:00
1078039887	Mười Năm Tái Ngộ	Nguyên Sơn, Vũ Hùng	601748.9273	Thanh Sơn	7351	2018-01-31 00:44:00
1078039888	Nắng Có Còn Xuân	Nguyên Sơn	601748	Đức Trí	100121	2018-01-31 00:44:00
1078039889	Ngày Xuân Tái Ngộ	Nguyên Sơn, Lê Mỹ Hương	601748.601755	Thanh Sơn	7351	2018-01-31 00:44:00
1078039891	Nối Lại Tình Xưa	Nguyên Sơn, Lê Mỹ Hương	601748.601755	Vinh Sử, Ngân Giang	100130.100334	2018-01-31 00:44:00
1078039892	Quê Hương	Nguyên Sơn	601748	Đỗ Trung Quân, Giáp Văn Thạch	101501.100276	2018-01-31 00:44:00
1078039893	Ru Lại Câu Hò	Nguyên Sơn	601748	Vũ Quốc Việt, Minh Tâm	100020.100367	2018-01-31 00:44:00
1078039911	Anh Có Về Đây Với Em (Remix)	Saka Trương Tuyền	9485	Saka Trương Tuyền	101147	2018-01-31 01:18:00
1078039912	Buồn Của Em (Remix)	Saka Trương Tuyền	9485	K-ICM	434859	2018-01-31 01:18:00
1078039913	Chuyện Tình Saka (Remix)	Saka Trương Tuyền	9485	Hoàng Đăng Phong	101791	2018-01-31 01:18:00
1078039915	Đính Ước (Remix)	Saka Trương Tuyền, Lưu Chí Vỹ	9485.2836	Giao Tiên	100461	2018-01-31 01:18:00
1078039917	Hỏi Thăm Nhau (Remix)	Saka Trương Tuyền	9485	Lê Bảo Bình	101879	2018-01-31 01:18:00
1078039919	Nguyện Mãi Yêu Mình Anh (Remix)	Saka Trương Tuyền	9485	Hoàng Đăng Phong	101791	2018-01-31 01:18:00
1078039920	Nhớ Anh Nhiều (Remix)	Saka Trương Tuyền	9485	Saka Trương Tuyền	101147	2018-01-31 01:18:00
1078039921	Như Một Giấc Mơ (Remix)	Saka Trương Tuyền	9485	Mỹ Tâm	432026	2018-01-31 01:18:00
1078039922	Nối Lại Tình Xưa (Remix)	Saka Trương Tuyền, Lưu Chí Vỹ	9485.2836	Vinh Sử, Ngân Giang	100130.100334	2018-01-31 01:18:00
1078039923	Tình Đã Bay Xa (Remix)	Saka Trương Tuyền	9485	Hàn Châu	106084	2018-01-31 01:18:00
1078039924	Vết Thương Trong Em (Remix)	Saka Trương Tuyền	9485	Khánh Đơn	100386	2018-01-31 01:18:00
1078039926	Yêu Đơn Phương (Remix)	Saka Trương Tuyền	9485	Saka Trương Tuyền	101147	2018-01-31 01:18:00
1078040268	Tết Đến Thật Rồi	Uni5	105178	Huỳnh Hiền Năng	101893	2018-01-31 16:17:00
1078040275	Việt Nam Ơi Chiến Thắng Thôi	Thơ Annie ​	601800	LUNY Vũ Duy Anh	432056	2018-01-31 17:06:00
1078040301	Lời Hẹn Cao Nguyên	Điểu Náp	601801	Lê Văn Đệ, Vũ Quốc Nam	601802.600716	2018-01-31 17:41:00
1078040305	Tết Xuân	Mr Hero, Bé Kim Anh	433724.73041	Hồ Hoài Anh	100122	2018-01-31 17:51:00
1078040328	Câu Chuyện Đầu Năm	Chubi Trần	36875	Hoài An	432564	2018-01-31 18:04:00
1078040329	Niềm Tin Chiến Thắng	Ngô Kiến Huy, Touliver	2879.1387	Mỹ Tâm	100201	2018-01-31 18:05:00
1078040331	Tết Phát Tài	Hanna Quỳnh	601804	Minh Vy	100019	2018-01-31 18:09:00
1078040332	Như Hoa Mùa Xuân	Hanna Quỳnh	601804	Châu Đăng Khoa	48022	2018-01-31 18:09:00
1078040333	Ngày Tết Quê Em	Hanna Quỳnh	601804	Từ Huy	100146	2018-01-31 18:09:00
1078040335	Xuân Đẹp Làm Sao	Hanna Quỳnh	601804	Thanh Sơn	7351	2018-01-31 18:09:00
1078040336	Quê Hương Mùa Xuân	Hanna Quỳnh	601804	Tiến Luân	100223	2018-01-31 18:09:00
1078040392	Chuyện Tình Hoa Trắng	Khánh Hoàng	12361	Anh Bằng	100183	2018-01-31 18:42:00
1078040393	Lúa Mùa Thắm Duyên	Khánh Hoàng, Lâm Ngọc Hoa	12361.63941	Trịnh Hưng	100699	2018-01-31 18:42:00
1078040394	Màu Hoa Bí	Khánh Hoàng	12361	Võ Đông Điền	100136	2018-01-31 18:42:00
1078040395	Liên Khúc Phận Nghèo - Chuyện Tình Nghèo	Khánh Hoàng	12361	Lê  Mộng Bảo, Hàn Sinh	101190.10218	2018-01-31 18:42:00
1078040396	Tôi Vẫn Nhớ	Khánh Hoàng	12361	Ngân Giang	100334	2018-01-31 18:42:00
